Bill Date,Invoice ID,Product ID,Product Name,Product Category,Brand,Qty Sold,Selling Price per Unit,MRP,Discount Offered(%),Discount Amount,Net Amount,Branch Name,Sales Channel,Customer Segment,Payment Mode,Region
29-12-2022 00:00,INV202203294602,P003,V1600D4-L,GEPON OLT,Netlink,7,90000,100000,10,70000,630000,Coimbatore,Distributor,ISP,Credit,Tamil Nadu
29-12-2022 00:00,INV202203294432,P004,V1600G2,GPON OLT,Netlink,9,180000,200000,10,180000,1620000,Bangalore,Distributor,Enterprise,Credit,Karnataka
29-12-2022 00:00,INV202203295026,P005,HG2802RGWT,GPON ONT,Netlink,236,4750,5000,5,59000,1121000,Perumbavoor,Wholesale,ISP,EMI,Karnataka
30-12-2022 00:00,INV202203308752,P004,Termination Box 2-Way Model,Distribution Products,Opton,242,1900,2000,5,24200,459800,Ernakulam,Distributor,ISP,EMI,Kerala
30-12-2022 00:00,INV202203306625,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,2457,95,100,5,12285,233415,Hyderabad,Distributor,ISP,Credit,Telangana
30-12-2022 00:00,INV202203307743,P004,V1600G2,GPON OLT,Netlink,9,180000,200000,10,180000,1620000,Bangalore,Wholesale,ISP,Full Cash,Karnataka
30-12-2022 00:00,INV202203304339,P005,HG2802RGWT,GPON ONT,Netlink,198,4750,5000,5,49500,940500,Chennai,Retail,International Buyers,Credit,Tamil Nadu
30-12-2022 00:00,INV202203304281,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,249,1900,2000,5,24900,473100,Coimbatore,Distributor,Distributor,Full Cash,Tamil Nadu
30-12-2022 00:00,INV202203303299,P003,V1600D4-L,GEPON OLT,Netlink,8,90000,100000,10,80000,720000,Coimbatore,Distributor,ISP,,Maharashtra
31-12-2022 00:00,INV202203316135,P005,HG2802RGWT,GPON ONT,Netlink,75,4750,5000,5,18750,356250,Coimbatore,Distributor,Distributor,Credit,Tamil Nadu
31-12-2022 00:00,INV202203319100,P003,V1600D4-L,GEPON OLT,Netlink,3,90000,100000,10,30000,270000,Coimbatore,Distributor,Retailer,Credit,Maharashtra
31-12-2022 00:00,INV202203316681,P004,V1600G2,GPON OLT,Netlink,9,180000,200000,10,180000,1620000,Ernakulam,Wholesale,Distributor,Credit,Kerala
31-12-2022 00:00,INV202203316364,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,2130,95,100,5,10650,202350,Coimbatore,Wholesale,Retailer,Full Cash,Maharashtra
31-12-2022 00:00,INV202203316189,P003,V1600D4-L,GEPON OLT,Netlink,4,90000,100000,10,40000,360000,Coimbatore,Retail,Retailer,Credit,Maharashtra
31-12-2022 00:00,INV202203318031,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,224,1900,2000,5,22400,425600,Perumbavoor,Wholesale,International Buyers,EMI,Karnataka
31-12-2022 00:00,INV202203312977,P004,Termination Box 2-Way Model,Distribution Products,Opton,231,1900,2000,5,23100,438900,Perumbavoor,Distributor,Enterprise,Full Cash,Kerala
31-12-2022 00:00,INV202203311575,P005,HG2802RGWT,GPON ONT,Netlink,106,4750,5000,5,26500,503500,Coimbatore,Wholesale,ISP,Credit,Maharashtra
31-12-2022 00:00,INV202203318590,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,19,1900,2000,5,1900,36100,Hyderabad,Distributor,Retailer,Full Cash,Telangana
31-12-2022 00:00,INV202203311188,P003,V1600D4-L,GEPON OLT,Netlink,1,90000,100000,10,10000,90000,Bangalore,Retail,ISP,EMI,Karnataka
01-01-2023 00:00,INV202204016126,P004,Termination Box 2-Way Model,Distribution Products,Opton,40,1900,2000,5,4000,76000,Ernakulam,Distributor,ISP,Full Cash,Kerala
01-01-2023 00:00,INV202204011316,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,250,1900,2000,5,25000,475000,Ernakulam,Retail,Distributor,Full Cash,Kerala
01-01-2023 00:00,INV202204018515,P003,V1600D4-L,GEPON OLT,Netlink,4,90000,100000,10,40000,360000,Coimbatore,Distributor,ISP,Full Cash,Maharashtra
01-01-2023 00:00,INV202204015133,P004,Termination Box 2-Way Model,Distribution Products,Opton,175,1900,2000,5,17500,332500,Coimbatore,Distributor,ISP,Credit,Maharashtra
01-01-2023 00:00,INV202204018544,P005,HG2802RGWT,GPON ONT,Netlink,70,4750,5000,5,17500,332500,Perumbavoor,Wholesale,ISP,Full Cash,Kerala
01-01-2023 00:00,INV202204016396,P004,V1600G2,GPON OLT,Netlink,9,180000,200000,10,180000,1620000,Coimbatore,Retail,Enterprise,EMI,Maharashtra
01-01-2023 00:00,INV202204014100,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,297,95,100,5,1485,28215,Perumbavoor,Distributor,ISP,Full Cash,Kerala
01-01-2023 00:00,INV202204014835,P005,HG2802RGWT,GPON ONT,Netlink,132,4750,5000,5,33000,627000,Coimbatore,Distributor,Enterprise,EMI,Tamil Nadu
01-01-2023 00:00,INV202204013524,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1476,95,100,5,7380,140220,Coimbatore,Retail,Enterprise,Credit,Tamil Nadu
01-01-2023 00:00,INV202204016122,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,576,95,100,5,2880,54720,Perumbavoor,Retail,ISP,EMI,Kerala
01-01-2023 00:00,INV202204012103,P003,V1600D4-L,GEPON OLT,Netlink,4,90000,100000,10,40000,360000,Ernakulam,Distributor,Enterprise,Full Cash,Kerala
02-01-2023 00:00,SYN202301020105,P004,V1600G2,GPON OLT,Netlink,5,180000,200000,10,100000,900000,Perumbavoor,Retail,Retailer,EMI,Kerala
03-01-2023 00:00,SYN202301030106,P004,V1600G2,GPON OLT,Netlink,9,180000,200000,10,180000,1620000,Noida,Wholesale,Retailer,EMI,Delhi
04-01-2023 00:00,INV202204047522,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,2358,95,100,5,11790,224010,Perumbavoor,Distributor,Distributor,EMI,Kerala
04-01-2023 00:00,INV202204041184,P004,Termination Box 2-Way Model,Distribution Products,Opton,152,1900,2000,5,15200,288800,Coimbatore,Distributor,Retailer,Full Cash,Maharashtra
04-01-2023 00:00,INV202204049542,P004,Termination Box 2-Way Model,Distribution Products,Opton,76,1900,2000,5,7600,144400,Perumbavoor,Retail,Retailer,Credit,Kerala
04-01-2023 00:00,INV202204048956,P005,HG2802RGWT,GPON ONT,Netlink,225,4750,5000,5,56250,1068750,Perumbavoor,Distributor,ISP,Credit,Karnataka
04-01-2023 00:00,INV202204048871,P003,V1600D4-L,GEPON OLT,Netlink,8,90000,100000,10,80000,720000,Perumbavoor,Distributor,Retailer,Full Cash,Kerala
04-01-2023 00:00,INV202204043499,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,270,1900,2000,5,27000,513000,Coimbatore,Wholesale,Enterprise,Credit,Tamil Nadu
04-01-2023 00:00,INV202204043273,P004,V1600G2,GPON OLT,Netlink,7,180000,200000,10,140000,1260000,Perumbavoor,Retail,ISP,EMI,Kerala
04-01-2023 00:00,INV202204045593,P004,V1600G2,GPON OLT,Netlink,1,180000,200000,10,20000,180000,Noida,Wholesale,ISP,Full Cash,Delhi
05-01-2023 00:00,INV202204051201,P005,HG2802RGWT,GPON ONT,Netlink,77,4750,5000,5,19250,365750,Noida,Retail,International Buyers,EMI,Delhi
05-01-2023 00:00,INV202204052229,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1828,95,100,5,9140,173660,,Distributor,Enterprise,Credit,Maharashtra
05-01-2023 00:00,INV202204057370,P004,Termination Box 2-Way Model,Distribution Products,Opton,4,1900,2000,5,400,7600,Perumbavoor,Distributor,ISP,,Kerala
05-01-2023 00:00,INV202204056508,P005,HG2802RGWT,GPON ONT,Netlink,58,4750,5000,5,14500,275500,Coimbatore,Distributor,Enterprise,EMI,Maharashtra
05-01-2023 00:00,INV202204057311,P004,Termination Box 2-Way Model,Distribution Products,Opton,102,1900,2000,5,10200,193800,Chennai,Retail,ISP,EMI,Tamil Nadu
05-01-2023 00:00,INV202204058842,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,240,1900,2000,5,24000,456000,Coimbatore,Wholesale,Enterprise,Credit,Tamil Nadu
05-01-2023 00:00,INV202204058671,P003,V1600D4-L,GEPON OLT,Netlink,4,90000,100000,10,40000,360000,Ernakulam,Wholesale,Retailer,Credit,Kerala
05-01-2023 00:00,INV202204059131,P004,V1600G2,GPON OLT,Netlink,4,180000,200000,10,80000,720000,Chennai,Retail,ISP,Credit,Tamil Nadu
05-01-2023 00:00,INV202204054625,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,35,1900,2000,5,3500,66500,Perumbavoor,Distributor,Retailer,Full Cash,Kerala
05-01-2023 00:00,INV202204059165,P004,Termination Box 2-Way Model,Distribution Products,Opton,99,1900,2000,5,9900,188100,Chennai,Wholesale,International Buyers,EMI,Tamil Nadu
05-01-2023 00:00,INV202204051930,P005,HG2802RGWT,GPON ONT,Netlink,73,4750,5000,5,18250,346750,Bangalore,Retail,ISP,EMI,Karnataka
05-01-2023 00:00,INV202204054167,P003,V1600D4-L,GEPON OLT,Netlink,5,90000,100000,10,50000,450000,Perumbavoor,Distributor,ISP,Credit,Kerala
05-01-2023 00:00,INV202204058827,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,403,95,100,5,2015,38285,Perumbavoor,Distributor,ISP,EMI,Karnataka
05-01-2023 00:00,INV202204053684,P004,V1600G2,GPON OLT,Netlink,5,180000,200000,10,100000,900000,Ernakulam,Retail,,Full Cash,Kerala
06-01-2023 00:00,INV202204063967,P003,V1600D4-L,GEPON OLT,Netlink,9,90000,100000,10,90000,810000,Noida,Distributor,International Buyers,Full Cash,Delhi
06-01-2023 00:00,INV202204061182,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,280,1900,2000,5,28000,532000,Coimbatore,Retail,Retailer,EMI,Maharashtra
06-01-2023 00:00,INV202204061296,P005,HG2802RGWT,GPON ONT,Netlink,84,4750,5000,5,21000,399000,Coimbatore,Wholesale,Enterprise,Full Cash,Tamil Nadu
06-01-2023 00:00,INV202204065004,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1643,95,100,5,8215,156085,Coimbatore,Wholesale,International Buyers,Credit,Tamil Nadu
06-01-2023 00:00,INV202204069473,P004,V1600G2,GPON OLT,Netlink,11,180000,200000,10,220000,1980000,Perumbavoor,Wholesale,International Buyers,EMI,Kerala
06-01-2023 00:00,INV202204069814,P005,HG2802RGWT,GPON ONT,Netlink,57,4750,5000,5,14250,270750,Hyderabad,Wholesale,International Buyers,Full Cash,Telangana
06-01-2023 00:00,INV202204061032,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,810,95,100,5,4050,76950,,Wholesale,ISP,Credit,Kerala
06-01-2023 00:00,INV202204065047,P005,HG2802RGWT,GPON ONT,Netlink,69,4750,5000,5,17250,327750,Chennai,Distributor,International Buyers,Full Cash,Tamil Nadu
06-01-2023 00:00,INV202204064299,P004,Termination Box 2-Way Model,Distribution Products,Opton,209,1900,2000,5,20900,397100,Bangalore,Wholesale,ISP,EMI,Karnataka
07-01-2023 00:00,INV202204074228,P003,V1600D4-L,GEPON OLT,Netlink,4,90000,100000,10,40000,360000,Chennai,Wholesale,Enterprise,Full Cash,Tamil Nadu
07-01-2023 00:00,INV202204077467,P004,Termination Box 2-Way Model,Distribution Products,Opton,135,1900,2000,5,13500,256500,Coimbatore,Distributor,International Buyers,EMI,Maharashtra
07-01-2023 00:00,INV202204071100,P004,V1600G2,GPON OLT,Netlink,10,180000,200000,10,200000,1800000,,Distributor,Retailer,Credit,Kerala
07-01-2023 00:00,INV202204072940,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1439,95,100,5,7195,136705,,Wholesale,ISP,EMI,Karnataka
07-01-2023 00:00,INV202204075050,P004,Termination Box 2-Way Model,Distribution Products,Opton,55,1900,2000,5,5500,104500,Chennai,Distributor,Retailer,EMI,Tamil Nadu
07-01-2023 00:00,INV202204078066,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,50,1900,2000,5,5000,95000,Noida,Retail,ISP,Credit,Delhi
07-01-2023 00:00,INV202204078771,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1013,95,100,5,5065,96235,Ernakulam,Distributor,International Buyers,Full Cash,Kerala
07-01-2023 00:00,INV202204075269,P005,HG2802RGWT,GPON ONT,Netlink,255,4750,5000,5,63750,1211250,Perumbavoor,Retail,Retailer,Full Cash,Karnataka
07-01-2023 00:00,INV202204074270,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,218,1900,2000,5,21800,414200,Chennai,Distributor,ISP,EMI,Tamil Nadu
07-01-2023 00:00,INV202204078712,P003,V1600D4-L,GEPON OLT,Netlink,4,90000,100000,10,40000,360000,Perumbavoor,Distributor,Enterprise,Full Cash,Kerala
08-01-2023 00:00,INV202204086578,P004,Termination Box 2-Way Model,Distribution Products,Opton,215,1900,2000,5,21500,408500,Bangalore,Distributor,International Buyers,Credit,Karnataka
08-01-2023 00:00,INV202204081720,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1277,95,100,5,6385,121315,,Wholesale,ISP,EMI,Tamil Nadu
08-01-2023 00:00,INV202204083371,P004,V1600G2,GPON OLT,Netlink,10,180000,200000,10,200000,1800000,Hyderabad,Distributor,International Buyers,Full Cash,Telangana
08-01-2023 00:00,INV202204085220,P003,V1600D4-L,GEPON OLT,Netlink,7,90000,100000,10,70000,630000,Chennai,Distributor,Distributor,Full Cash,Tamil Nadu
08-01-2023 00:00,INV202204083592,P005,HG2802RGWT,GPON ONT,Netlink,272,4750,5000,5,68000,1292000,Noida,Retail,ISP,Credit,Delhi
08-01-2023 00:00,INV202204089681,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1295,95,100,5,6475,123025,Perumbavoor,Distributor,ISP,Full Cash,Kerala
08-01-2023 00:00,INV202204086720,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,274,1900,2000,5,27400,520600,Coimbatore,Distributor,ISP,Credit,Maharashtra
09-01-2023 00:00,SYN202301090107,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,908,95,100,5,4540,86260,Coimbatore,Distributor,Retailer,Full Cash,Tamil Nadu
10-01-2023 00:00,SYN202301100108,P004,V1600G2,GPON OLT,Netlink,3,180000,200000,10,60000,540000,Coimbatore,Distributor,Enterprise,Credit,Tamil Nadu
11-01-2023 00:00,INV202204114395,P005,HG2802RGWT,GPON ONT,Netlink,73,4750,5000,5,18250,346750,Coimbatore,Distributor,ISP,EMI,Tamil Nadu
11-01-2023 00:00,INV202204112989,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,156,1900,2000,5,15600,296400,Hyderabad,Retail,ISP,EMI,Telangana
11-01-2023 00:00,INV202204112706,P004,Termination Box 2-Way Model,Distribution Products,Opton,231,1900,2000,5,23100,438900,Noida,Retail,Retailer,EMI,Delhi
11-01-2023 00:00,INV202204118768,P005,HG2802RGWT,GPON ONT,Netlink,11,4750,5000,5,2750,52250,Noida,Wholesale,International Buyers,Full Cash,Delhi
11-01-2023 00:00,INV202204115936,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,555,95,100,5,2775,52725,Ernakulam,Retail,ISP,EMI,Kerala
11-01-2023 00:00,INV202204115365,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1569,95,100,5,7845,149055,Ernakulam,Wholesale,International Buyers,EMI,Kerala
11-01-2023 00:00,INV202204118355,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,37,1900,2000,5,3700,70300,Noida,Distributor,ISP,Full Cash,Delhi
11-01-2023 00:00,INV202204117990,P004,V1600G2,GPON OLT,Netlink,10,180000,200000,10,200000,1800000,Perumbavoor,Distributor,ISP,Full Cash,Kerala
11-01-2023 00:00,INV202204115939,P005,HG2802RGWT,GPON ONT,Netlink,199,4750,5000,5,49750,945250,Ernakulam,Distributor,International Buyers,Credit,Kerala
11-01-2023 00:00,INV202204118954,P003,V1600D4-L,GEPON OLT,Netlink,8,90000,100000,10,80000,720000,Coimbatore,Distributor,,EMI,Tamil Nadu
11-01-2023 00:00,INV202204114208,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,80,1900,2000,5,8000,152000,Noida,Distributor,Retailer,Credit,Delhi
12-01-2023 00:00,INV202204124322,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1492,95,100,5,7460,141740,Perumbavoor,Retail,Enterprise,EMI,Kerala
12-01-2023 00:00,INV202204123888,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,100,1900,2000,5,10000,190000,Chennai,Distributor,Retailer,Full Cash,Tamil Nadu
12-01-2023 00:00,INV202204121061,P004,Termination Box 2-Way Model,Distribution Products,Opton,236,1900,2000,5,23600,448400,Chennai,Retail,Retailer,Full Cash,Tamil Nadu
12-01-2023 00:00,INV202204127541,P003,V1600D4-L,GEPON OLT,Netlink,7,90000,100000,10,70000,630000,,Distributor,Enterprise,Full Cash,Kerala
12-01-2023 00:00,INV202204124151,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,106,1900,2000,5,10600,201400,Chennai,Distributor,International Buyers,Credit,Tamil Nadu
12-01-2023 00:00,INV202204126792,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,50,1900,2000,5,5000,95000,Chennai,Distributor,Distributor,Credit,Tamil Nadu
12-01-2023 00:00,INV202204121060,P005,HG2802RGWT,GPON ONT,Netlink,268,4750,5000,5,67000,1273000,Chennai,Distributor,International Buyers,Credit,Tamil Nadu
12-01-2023 00:00,INV202204123324,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,666,95,100,5,3330,63270,Coimbatore,Retail,International Buyers,Credit,Maharashtra
12-01-2023 00:00,INV202204128392,P004,V1600G2,GPON OLT,Netlink,9,180000,200000,10,180000,1620000,Noida,Wholesale,Retailer,EMI,Delhi
13-01-2023 00:00,INV202204132428,P004,Termination Box 2-Way Model,Distribution Products,Opton,252,1900,2000,5,25200,478800,Ernakulam,Distributor,ISP,Full Cash,Kerala
13-01-2023 00:00,INV202204134788,P005,HG2802RGWT,GPON ONT,Netlink,257,4750,5000,5,64250,1220750,Perumbavoor,Wholesale,Enterprise,EMI,Kerala
13-01-2023 00:00,INV202204139110,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1852,95,100,5,9260,175940,Perumbavoor,Retail,International Buyers,Full Cash,Karnataka
13-01-2023 00:00,INV202204134078,P003,V1600D4-L,GEPON OLT,Netlink,8,90000,100000,10,80000,720000,Coimbatore,Retail,Distributor,Credit,Maharashtra
13-01-2023 00:00,INV202204131078,P004,V1600G2,GPON OLT,Netlink,9,180000,200000,10,180000,1620000,Hyderabad,Distributor,ISP,Full Cash,Telangana
13-01-2023 00:00,INV202204138685,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,260,1900,2000,5,26000,494000,Perumbavoor,Wholesale,Enterprise,Credit,Kerala
14-01-2023 00:00,INV202204144803,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1122,95,100,5,5610,106590,Bangalore,Distributor,Retailer,Credit,Karnataka
14-01-2023 00:00,INV202204147208,P004,V1600G2,GPON OLT,Netlink,4,180000,200000,10,80000,720000,Perumbavoor,Distributor,Distributor,EMI,Karnataka
14-01-2023 00:00,INV202204148634,P004,Termination Box 2-Way Model,Distribution Products,Opton,257,1900,2000,5,25700,488300,Perumbavoor,Distributor,Distributor,Full Cash,Kerala
14-01-2023 00:00,INV202204141963,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1058,95,100,5,5290,100510,Perumbavoor,Distributor,International Buyers,EMI,Karnataka
14-01-2023 00:00,INV202204145248,P003,V1600D4-L,GEPON OLT,Netlink,7,90000,100000,10,70000,630000,Perumbavoor,Retail,Enterprise,EMI,Kerala
14-01-2023 00:00,INV202204141675,P004,V1600G2,GPON OLT,Netlink,5,180000,200000,10,100000,900000,Noida,Retail,ISP,Full Cash,Delhi
14-01-2023 00:00,INV202204141120,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,269,1900,2000,5,26900,511100,Hyderabad,Retail,International Buyers,Credit,Telangana
14-01-2023 00:00,INV202204143016,P005,HG2802RGWT,GPON ONT,Netlink,61,4750,5000,5,15250,289750,Ernakulam,Wholesale,Retailer,Credit,Kerala
14-01-2023 00:00,INV202204145914,P005,HG2802RGWT,GPON ONT,Netlink,172,4750,5000,5,43000,817000,Noida,Distributor,Retailer,Full Cash,Delhi
15-01-2023 00:00,INV202204152220,P004,V1600G2,GPON OLT,Netlink,8,180000,200000,10,160000,1440000,Noida,Distributor,Distributor,Full Cash,Delhi
15-01-2023 00:00,INV202204159105,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1158,95,100,5,5790,110010,Perumbavoor,Distributor,Retailer,Credit,Karnataka
15-01-2023 00:00,INV202204154722,P005,HG2802RGWT,GPON ONT,Netlink,29,4750,5000,5,7250,137750,Coimbatore,Distributor,Enterprise,EMI,Tamil Nadu
15-01-2023 00:00,INV202204158282,P004,Termination Box 2-Way Model,Distribution Products,Opton,111,1900,2000,5,11100,210900,,Distributor,ISP,Full Cash,Telangana
15-01-2023 00:00,INV202204158465,P003,V1600D4-L,GEPON OLT,Netlink,3,90000,100000,10,30000,270000,Bangalore,Wholesale,International Buyers,,Karnataka
15-01-2023 00:00,INV202204156336,P004,Termination Box 2-Way Model,Distribution Products,Opton,154,1900,2000,5,15400,292600,Noida,Retail,Distributor,EMI,Delhi
15-01-2023 00:00,INV202204155356,P005,HG2802RGWT,GPON ONT,Netlink,223,4750,5000,5,55750,1059250,Ernakulam,Distributor,ISP,EMI,Kerala
15-01-2023 00:00,INV202204151623,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1018,95,100,5,5090,96710,Chennai,Distributor,Enterprise,Credit,Tamil Nadu
15-01-2023 00:00,INV202204157791,P003,V1600D4-L,GEPON OLT,Netlink,2,90000,100000,10,20000,180000,Coimbatore,Retail,Enterprise,EMI,Tamil Nadu
15-01-2023 00:00,INV202204152905,P003,V1600D4-L,GEPON OLT,Netlink,1,90000,100000,10,10000,90000,Hyderabad,Distributor,ISP,EMI,Telangana
15-01-2023 00:00,INV202204154051,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,259,1900,2000,5,25900,492100,Noida,Wholesale,ISP,Full Cash,Delhi
16-01-2023 00:00,SYN202301160109,P004,V1600G2,GPON OLT,Netlink,1,180000,200000,10,20000,180000,Chennai,Distributor,Retailer,Credit,Tamil Nadu
17-01-2023 00:00,SYN202301170110,P004,V1600G2,GPON OLT,Netlink,3,180000,200000,10,60000,540000,Coimbatore,Retail,,Credit,Tamil Nadu
18-01-2023 00:00,INV202204185683,P004,V1600G2,GPON OLT,Netlink,3,180000,200000,10,60000,540000,Perumbavoor,Distributor,Enterprise,Credit,Kerala
18-01-2023 00:00,INV202204184377,P005,HG2802RGWT,GPON ONT,Netlink,86,4750,5000,5,21500,408500,Bangalore,Retail,ISP,EMI,Karnataka
18-01-2023 00:00,INV202204184124,P004,V1600G2,GPON OLT,Netlink,2,180000,200000,10,40000,360000,Perumbavoor,Wholesale,ISP,Credit,Kerala
18-01-2023 00:00,INV202204188130,P003,V1600D4-L,GEPON OLT,Netlink,2,90000,100000,10,20000,180000,Ernakulam,Retail,ISP,Full Cash,Kerala
18-01-2023 00:00,INV202204186728,P003,V1600D4-L,GEPON OLT,Netlink,2,90000,100000,10,20000,180000,Ernakulam,Distributor,Retailer,EMI,Kerala
18-01-2023 00:00,INV202204188540,P005,HG2802RGWT,GPON ONT,Netlink,160,4750,5000,5,40000,760000,Perumbavoor,Distributor,Retailer,Credit,Karnataka
18-01-2023 00:00,INV202204187498,P004,V1600G2,GPON OLT,Netlink,3,180000,200000,10,60000,540000,Hyderabad,Distributor,ISP,EMI,Telangana
